Symbol,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,symbol,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
CRWD,CRWD,USD,0001535527,2023-06-01,2023-05-31 21:31:12,2024,Q1,2829677000.0,100000000.0,2929677000.0,461092000,186901000.0,449101000.0,3708770000.0,574180000,430755000.0,83215000,513970000,57877000,0,283061000,1429088000,0,5137858000.0,16900000.0,32430000.0,0,1788304000.0,242430000.0,2080064000.0,778151000,615487000,0,29797000,1423435000,0.0,52989000.0,3503499000.0,0.0,118000.0,-1147672000.0,139000.0,2752716000.0,1605301000.0,1634359000.0,5137858000.0,29058000,5137858000.0,157877000,794366000,-2035311000.0,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000014/0001535527-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000014/crwd-20230430.htm,118.56,119.9376,116.89,118.79,118.79,3724399,3724400,0.23,0.19399,118.57,"May 01, 23",0.0019399,CRWD,2024,Q1,1.783007638226516,1.69315415294914,1.3603797767760992,59.918392099107685,99.39780180819004,159.31619390729773,8.987768126218755,150.32842578107898,0.7556527765745473,0.01630858528978602,0.007086545958589621,0.0007089433711628981,0.8983292583537082,9.556511682494923e-05,0.00030586164214686215,0.003693839414950778,0.10004074979625102,0.4345285524568393,0.01630858528978602,0.15461034540074872,0.49483928559192325,0.31592617308382315,0.33103176399058704,1.7684358853922029,0.3787825762935473,3.200557403253346,1.5020429762390153,10.013609467455622,0.9054526193011273,1.2062071127520986,0.13479936580575017,1.2727334252624634,0.9632509073066738,12.392146827176056,0.0,0.4344508937595657,0.7568363399492176,0.3787825762935473,18.556398396546406,4.112456605527157,4.112456605527157,0.0,17.494301106147695,17.494301106147695,40.54927814837275,14299.1950407332,123.32197052598298,93.33454880821026,93.33454880821026,-141.50613597954677,40.54927814837275,0.0,622.0045861789006,17.494301106147695
CRWD,CRWD,USD,0001535527,2023-03-09,2023-03-08 19:41:08,2023,Q4,2455369000.0,250000000.0,2705369000.0,626181000,0.0,308717000.0,3640267000.0,532271000,430645000.0,86889000,517534000,47270000,0,289198000,1386273000,0,5026540000.0,45372000.0,13046000.0,0,1727484000.0,323170000.0,2109072000.0,770572000,627629000,0,31833000,1430034000,0.0,42613000.0,3539106000.0,0.0,118000.0,-1148163000.0,-1019000.0,2612705000.0,1463641000.0,1487434000.0,5026540000.0,23793000,5026540000.0,297270000,783618000,-1671751000.0,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/0001535527-23-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1535527/000153552723000008/crwd-20230131.htm,101.0,105.92,100.74,105.9,105.9,4648306,4648300,4.9,4.85,103.98,"January 31, 23",0.0485,CRWD,2023,Q4,1.7260041383129643,1.7260041383129643,1.1641940151877224,88.42047046677973,0.0,88.42047046677973,23.253912211566934,65.1665582552128,0.7244852651612023,-0.09649071884801064,-0.06843466950752078,-0.07449554181499826,-0.12183043697556055,-0.009446060311864622,-0.032440332021308506,-0.021079922727515778,1.0885643541657115,0.7092357723577236,-0.09649071884801064,0.15589610348271377,0.535389484169957,0.33611064996375833,0.34869946009783476,-9.68198992443325,0.3487579407313257,3.4342711088306492,1.0178638444794716,3.870316494754474,0.0,1.1974482923172594,0.12680034377524102,1.1628153361103193,0.8845962378790522,11.510885983312555,0.0,0.42878435814844507,0.7607366452854628,0.3487579407313257,0.0,4.179495022098518,4.179495022098518,0.0,17.00509844968814,17.00509844968814,39.050279195502746,-131.04904751374235,119.71563461982453,91.07207026890553,91.07207026890553,10.047093642720245,39.050279195502746,0.0,-2465.7612892948173,17.00509844968814
GDDY,GDDY,USD,0001609711,2023-11-03,2023-11-02 17:59:13,2023,Q3,329200000.0,211300000.0,329200000.0,75300000,469500000.0,794800000.0,1199300000.0,266200000,3523400000.0,1187500000,4710900000,53100000,-53100000,322800000,5299900000,0,6499200000.0,125200000.0,48600000.0,56200000,2094700000.0,2417600000.0,2647600000.0,3899500000,803200000,36200000,86100000,4825000000,0.0,127800000.0,7472600000.0,2163956700.0,100000.0,-3315300000.0,168900000.0,2170000000.0,-976300000.0,-973400000.0,6499200000.0,2900000,6499200000.0,53100000,3917500000,3588300000.0,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000167/0001609711-23-000167-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000167/gddy-20230930.htm,74.34,74.64,73.74,74.09,74.09,1396620,1396600,-0.25,-0.33629,74.12,"October 02, 23",-0.0033629,GDDY,2023,Q3,0.452976280404895,0.2756458679558846,0.12433902402175555,6.335421146115733,106.4625850340136,112.79800618012933,28.39002267573696,84.40798350439238,0.628961391044218,0.15621202206226045,0.11956623352341778,0.12218378984762082,-0.024237685691946835,0.020110167405219103,-0.13387278500460925,0.043384567452487276,1.0218921032056294,0.765409934171155,0.15621202206226045,0.6027664943377646,-4.012598586500051,1.3454706298655343,1.331939344485244,3.797727272727273,0.07188257817485641,-6.6569701935880365,14.205843293492697,3.1701277955271565,0.8453674121405751,4.018407212622089,0.16458948793697686,1.9356080393720272,1.8709961232850347,3.715185175002062,0.0,0.2632513788912779,0.9666193181818182,0.07188257817485641,15.644444444444444,29.95744680851064,29.95744680851064,0.0,-11.09868720680119,-11.09868720680119,10.129614209591475,20.726182708492733,39.80767200587803,38.47886477272728,38.47886477272728,0.31089274062739103,10.129614209591475,0.0,66.62331787528868,-11.09868720680119
GDDY,GDDY,USD,0001609711,2023-08-04,2023-08-03 18:10:39,2023,Q2,582600000.0,173800000.0,582600000.0,67200000,464200000.0,762000000.0,1411800000.0,282400000,3563900000.0,1217700000,4781600000,53100000,-53100000,318100000,5382100000,0,6793900000.0,145800000.0,51300000.0,53500000,2081400000.0,284600000.0,2616600000.0,3910800000,799500000,43800000,87700000,4841800000,0.0,137900000.0,7458400000.0,2082233700.0,100000.0,-2917800000.0,162400000.0,2088200000.0,-667100000.0,-664500000.0,6793900000.0,2600000,6793900000.0,53100000,3929000000,3346400000.0,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000129/0001609711-23-000129-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000129/gddy-20230630.htm,74.77,75.65,74.56,75.13,75.129997,878402,878300,0.36,0.48148,75.24,"June 30, 23",0.0048148,GDDY,2023,Q2,0.5395551479018573,0.36214935412367194,0.22265535427654207,5.770441751741246,107.5643666323378,113.33480838407903,33.78475798146241,79.55005040261662,0.6294246732182044,0.11411124892662913,0.07709188054574945,0.07909550615399294,-0.028465346534653466,0.012202122492235682,-0.12426922500374757,0.028630933856797453,1.025990099009901,0.6755852842809364,0.11411124892662913,0.5783128983352713,-5.889671713386299,1.2125266813214821,1.204512707317821,2.6228070175438596,0.05039450241791805,-10.184230250337281,15.59672619047619,2.663923182441701,0.8367083153813012,3.711402266288952,0.15427074287228248,1.2998266897746966,1.029357701801376,4.965600546189801,0.0,0.18891327163438604,0.7919191919191919,0.05039450241791805,10.87912087912088,4.805825242718447,4.805825242718447,0.0,-17.155452915604855,-17.155452915604855,10.919189619311135,34.5126738238842,72.98726173469387,57.80001333333333,57.80001333333333,0.465170821104526,10.919189619311135,0.0,80.03681082251082,-17.155452915604855
GDDY,GDDY,USD,0001609711,2023-05-05,2023-05-04 18:09:49,2023,Q1,892400000.0,163199999.0,892400000.0,68700000,477900000.0,769000000.0,1730100000.0,291100000,3549100000.0,1203400000,4752500000,54900000,-54900000,318600000,5362200000,0,7092300000.0,140000000.0,47000000.0,57000000,2043200000.0,312100000.0,2599300000.0,3919500000,795500000,46600000,86900000,4848500000,0.0,138600000.0,7447800000.0,0.0,200000.0,-2489300000.0,140700000.0,1990500000.0,-357900000.0,-355500000.0,7092300000.0,2400000,7092300000.0,54900000,3937800000,3045400000.0,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000082/0001609711-23-000082-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000082/gddy-20230331.htm,76.71,77.75,76.53,77.72,77.72,795856,795900,1.01,1.32,77.43,"March 31, 23",0.0132,GDDY,2023,Q1,0.6656022775362598,0.4817450852152503,0.34332320240064634,5.968146718146718,111.3986013986014,117.36674811674811,32.634032634032636,84.73271548271548,0.6273166023166024,0.14063706563706563,0.04594594594594595,0.045656370656370654,0.004201680672268907,0.006669204630373786,-0.1321598211791003,0.03242822167816604,0.9936974789915967,0.3266986959505834,0.14063706563706563,0.5552218603273973,-11.002514668901927,1.103688037778486,1.0999748596329506,3.1812227074235806,0.06864238915130276,-19.816429170159264,15.080058224163027,2.757857142857143,0.807909604519774,3.5589144623840605,0.14607391114307067,1.7537826685006876,1.6058498351976331,6.849030644156653,0.0,0.2609073359073359,0.9156492785793563,0.06864238915130276,14.770491803278688,11.855263157894736,11.855263157894736,0.0,-33.46889432802458,-33.46889432802458,11.562275366795367,63.3114021141649,48.398049616161614,44.315639215686275,44.315639215686275,-1.3098910782241016,11.562275366795367,0.0,99.62809867374006,-33.46889432802458
KKR,KKR,USD,0001404912,2023-11-09,2023-11-09 16:03:02,2023,Q3,11294442000.0,76685482000.0,87979924000.0,29806362000,42128816000.0,611612000.0,118439319000.0,1399132000,1033362000.0,4304643000,5338005000,155037312000,2667601000,5851587000,170293637000,0,288732956000.0,2684726000.0,320282000.0,113835000,0.0,-3118843000.0,28987623000.0,46553755000,2126887000,2109393000,178471633000,198147158000,0.0,0.0,227134781000.0,5852491000.0,8846000.0,8923933000.0,-5852491000.0,17327485000.0,20407773000.0,61598175000.0,288732956000.0,41190402000,288732956000.0,231722794000,46874037000,35579595000.0,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000025/0001404912-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000025/kkr-20230930.htm,61.55,61.87,60.84,60.99,60.38,1973700,1973700,-0.56,-0.90983,61.3125,"October 02, 23",-0.0090983,KKR,2023,Q3,4.085858264404777,2.6325201966370266,0.38962980855656915,819.5715979151518,2276.582454505499,3096.1540524206507,145.07884832924643,2951.0752040914044,0.4911687248330349,0.30623224182283676,0.8613105458367195,0.45525886457652287,0.1550835523678787,0.005160914156262786,0.07301757031499713,0.0038589374770402517,0.5285652971243513,2.8126056900795238,0.30623224182283676,0.16234390992069503,2.296871736078209,0.6952313722590082,0.6966821641688891,1.3033224716734324,0.04205042121718682,14.1481853997494,0.10981346868161905,0.6203523190076008,0.03953294106342794,2.3394075755539863,0.011336218924728496,2.2863011412588454,2.266096369756426,102.05030490959314,0.10654401037227725,0.6021963619032489,0.9911626814430515,0.04205042121718682,6.1541797540917065,113.1564957804696,11.187645800105573,0.10654401037227725,2.6022820922596503,2.6022820922596503,16.225026189163923,8.909780485140184,27.183309951915746,26.943082382438398,26.943082382438398,0.11961075171832027,16.225026189163923,0.0029895239997767727,24.715732996976804,2.6022820922596503
KKR,KKR,USD,0001404912,2023-08-08,2023-08-08 16:25:39,2023,Q2,10306480000.0,0.0,10306480000.0,30004268000,41370192000.0,617206000.0,40974632000.0,1420933000,1049019000.0,4292398000,5341417000,231478832000,2171712000,6307273000,246720167000,0,287694799000.0,2383818000.0,820242000.0,98302000,0.0,-3302362000.0,29098204000.0,46869788000,1472371000,1893174000,149407312000,198002161000,0.0,820242000.0,227100365000.0,1115792000.0,8580000.0,7592571000.0,-4922274000.0,16186898000.0,19981567000.0,60594434000.0,287694799000.0,40612867000,287694799000.0,231478832000,47613037000,37306557000.0,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000020/0001404912-23-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000020/kkr-20230630.htm,56.26,56.86,55.99,56.0,55.29,3683426,3683426,-0.26,-0.46214,56.2775,"June 30, 23",-0.0046214,KKR,2023,Q2,1.4081498638197738,-0.01359396614306505,0.3541964308175171,752.8966001795542,1555.7265664367746,2308.623166616329,89.64350448627793,2218.979662130051,0.3327223656549547,0.1405234953968316,0.40455827984810383,0.24025472166305142,0.2239504401407844,0.0029952296774054645,0.04312534647557922,0.001949020249087193,0.5938692485870216,2.878936925854646,0.1405234953968316,0.16549842807551068,2.382848001860915,0.6973916371817025,0.7043910931115153,0.6632234123746612,-0.05542853735627072,14.398009875802034,0.11953832701401014,1.003976813666144,0.05785078299854156,2.524158422670175,0.012466892041381673,-3.0632127805018357,-3.107963350389404,11.962672896766218,0.18512217539038564,-0.7358157728917711,1.0146090308098794,-0.05542853735627072,-3.2174906917714527,-68.4508105304111,-13.323712495645633,0.18512217539038564,2.4145745598430794,2.4145745598430794,13.451786158710332,13.99742122193958,-18.01823048942441,-18.281459373783925,-18.281459373783925,0.08490239101832205,13.451786158710332,0.003306362158699362,38.69532294173599,2.4145745598430794
KKR,KKR,USD,0001404912,2023-05-10,2023-05-10 16:32:29,2023,Q1,9289503000.0,0.0,9289503000.0,30343764000,40626487000.0,554203000.0,40210145000.0,1386640000,1089194000.0,4389116000,5478310000,227351312000,2124829000,6059353000,242400444000,0,282610589000.0,2170884000.0,400000000.0,349869000,0.0,25944430000.0,28865183000.0,45230909000,0,1693513000,149697608000,196622030000,0.0,0.0,225487213000.0,1115792000.0,8611000.0,6890381000.0,-4691575000.0,16339471999.0,19662680999.0,57123375999.0,282610589000.0,37460695000,282610589000.0,227351312000,45544706000,36255203000.0,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000015/0001404912-23-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000015/kkr-20230331.htm,51.8,52.58,51.7,52.52,51.68,2007223,2007223,0.72,1.39,52.15,"March 31, 23",0.0139,KKR,2023,Q1,1.3930327412093664,-0.014423674362293148,0.32182380413108763,883.7062909908476,1703.071508918528,2586.7777999093755,91.00394748793047,2495.773852421445,0.30527187440540215,0.0875319222191589,0.1321657534938084,0.11001888475124291,0.3641876920440217,0.0012030476324438077,0.01729133478884651,0.0010660370339867354,0.8324311089891905,1.5099148989656268,0.0875319222191589,0.1611571107832764,2.316301932697596,0.697001183024348,0.6984593018686435,0.43870003032765215,-0.042439356178959636,14.372942785084748,0.10184379235219468,0.9889680885758981,0.052845696454138405,2.228641896959557,0.010934919356471813,-2.244650909326166,-2.271601055249123,10.787842521728185,0.44330194062248157,-0.6254645144004318,1.012006386298637,-0.042439356178959636,-4.83222,-83.2890076270091,-11.113214164563294,0.44330194062248157,2.3000637068515766,2.3000637068515766,14.634523417350415,33.25457136390642,-23.12025691247102,-23.397847648285882,-23.397847648285882,-0.038819492473025165,14.634523417350415,0.0033326391112623766,79.49065293951226,2.3000637068515766
VST,VST,USD,0001692819,2023-11-07,2023-11-07 10:00:15,2023,Q3,3170000000.0,89000000.0,3170000000.0,2029000000,685000000.0,4815000000.0,10699000000.0,12399000000,2583000000.0,1883000000,4466000000,1857000000,1239000000,1285000000,21246000000,0,31945000000.0,1124000000.0,1951000000.0,161000000,161000000.0,5512000000.0,8748000000.0,12036000000,4389000000,1000000,5639000000,17676000000,0.0,286000000.0,26424000000.0,2000000000.0,5000000.0,-2306000000.0,10000000.0,5797000000.0,5506000000.0,5521000000.0,31945000000.0,15000000,31945000000.0,1857000000,13979000000,10809000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000162828023037205/0001628280-23-037205-index.htm,https://www.sec.gov/Archives/edgar/data/1692819/000162828023037205/vistra-20230930.htm,33.38,33.74,31.95,32.53,32.02,4982443,4982443,-0.85,-2.55,32.9,"October 02, 23",-0.0255,VST,2023,Q3,1.2230224051211707,1.1447187928669411,0.36236854138088703,44.691629955947135,24.464285714285715,69.15591567023284,40.142857142857146,29.013058527375698,0.3832599118942731,0.20411160058737152,0.16421928536465982,0.122858541360744,0.2518628912071535,0.015714509312881514,0.09117326552851435,0.03595292494719145,0.7481371087928465,0.8045563549160671,0.20411160058737152,0.4375958678979496,2.5388666908826734,0.6810704355885079,0.7174236592250449,5.8321678321678325,0.11159596537663638,5.801852524518707,2.0137999014292753,2.2419928825622777,3.678832116788321,0.3295427050568594,0.12790734074190013,4.255666938847485,3.3390617520187957,8.89052471391279,0.14940239043824702,0.38179148311306904,0.7846153846153846,0.11159596537663638,0.8028821410190428,4.642857142857143,3.795620437956204,0.14940239043824702,2.2090072515800943,2.2090072515800943,2.976699443759178,6.057168290438247,9.936923143137255,7.796662773846154,7.796662773846154,0.7941620647463477,2.976699443759178,0.006166346355032406,16.940850978761063,2.2090072515800943
VST,VST,USD,0001692819,2023-08-09,2023-08-09 10:07:10,2023,Q2,643000000.0,87000000.0,643000000.0,1707000000,676000000.0,5885000000.0,8911000000.0,12591000000,2583000000.0,1912000000,4495000000,1915000000,1385000000,1175000000,21561000000,0,30472000000.0,1076000000.0,453000000.0,145000000,145000000.0,5952000000.0,7626000000.0,11811000000,4445000000,1000000,5660000000,17472000000,0.0,289000000.0,25098000000.0,2000000000.0,5000000.0,-2696000000.0,12000000.0,6038000000.0,5359000000.0,5374000000.0,30472000000.0,15000000,30472000000.0,1915000000,12256000000,11613000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000162828023028436/0001628280-23-028436-index.htm,https://www.sec.gov/Archives/edgar/data/1692819/000162828023028436/vistra-20230630.htm,26.1,26.4,25.97,26.25,25.68,2301663,2301663,0.15,0.57471,26.18,"June 30, 23",0.0057471,VST,2023,Q2,1.1685024914765276,1.0798583792289536,0.08431681091004459,48.17497648165569,31.6875,79.86247648165569,50.4375,29.42497648165569,0.39793038570084666,0.18532455315145813,0.1878331765443713,0.14926309187833176,0.20534223706176963,0.0156208978734576,0.0888225415189401,0.025868861069771515,0.7946577629382304,1.0135363790186125,0.18532455315145813,0.402205303229194,2.2869938421347267,0.6826928770205459,0.6957706500141925,4.0479452054794525,0.12867167101827676,5.686135473036014,1.868189806678383,1.7843866171003717,2.8402366863905324,0.25327614963068856,0.10465345234969808,4.2283754311320765,3.043250548088083,1.957332951633745,0.3172268907563025,0.4945123863280025,0.719720989220038,0.12867167101827676,3.5438202247191013,3.567873303167421,2.6593591905564926,0.3172268907563025,1.826853423213286,1.826853423213286,3.0699615851364066,5.141863180147059,8.625645370044053,6.208058018389347,6.208058018389347,-0.16377786425653595,3.0699615851364066,0.015423732586911704,17.443445391198043,1.826853423213286
VST,VST,USD,0001692819,2023-05-09,2023-05-09 09:57:03,2023,Q1,518000000.0,78000000.0,518000000.0,1488000000,629000000.0,6854000000.0,9512000000.0,12661000000,2583000000.0,1940000000,4523000000,1832000000,1475000000,1114000000,21605000000,0,31117000000.0,1005000000.0,646000000.0,107000000,0.0,6404000000.0,8162000000.0,12210000000,0,1000000,5528000000,17739000000,0.0,288000000.0,25901000000.0,2000000000.0,5000000.0,-3058000000.0,8000000.0,6246000000.0,5201000000.0,5216000000.0,31117000000.0,15000000,31117000000.0,1832000000,12856000000,12338000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000162828023016662/0001628280-23-016662-index.htm,https://www.sec.gov/Archives/edgar/data/1692819/000162828023016662/vistra-20230331.htm,23.65,24.0,23.54,24.0,23.29,2284359,2284359,0.35,1.48,23.7975,"March 31, 23",0.0148,VST,2023,Q1,1.1654006370987504,1.088336192109777,0.0634648370497427,30.264406779661016,21.848707062910073,52.113113842571096,34.90930142802007,17.203812414551024,0.4144632768361582,0.2555932203389831,0.19796610169491524,0.15796610169491526,0.20319634703196346,0.02246360510331973,0.13439723130167275,0.049270311478980616,0.797945205479452,0.7745358090185677,0.2555932203389831,0.4131503679660636,2.471832339934628,0.6963983421866791,0.7119676579719776,5.463768115942029,0.1116210329807094,5.98288790617189,2.973790322580645,2.578109452736318,4.119236883942766,0.3494984598372956,0.1422052254394704,3.74057002622223,2.478942226437171,1.55357472866094,0.11015736766809728,0.32429378531073444,0.6627177700348432,0.1116210329807094,2.249216300940439,2.9648760330578514,2.557932263814617,0.11015736766809728,1.7702658827148625,1.7702658827148625,2.0807125098305086,3.2929731244635194,9.681548744479496,6.416134394425087,6.416134394425087,-0.008827970503880924,2.0807125098305086,0.008363063066757019,14.183774098749177,1.7702658827148625
DECK,DECK,USD,0000910521,2023-11-02,2023-11-02 12:33:27,2024,Q2,823051000.0,0.0,823051000.0,516740000,726332000.0,142821000.0,2179881000.0,504550000,13990000.0,36350000,50340000,0,71078000,42684000,668652000,0,2848533000.0,476868000.0,49496000.0,82125000,85073000.0,150901000.0,759390000.0,201572000,0,0,92441000,294013000,0.0,251068000.0,1053403000.0,0.0,258000.0,1600923000.0,-49451000.0,243400000.0,1795130000.0,1795130000.0,2848533000.0,0,2848533000.0,0,251068000,-571983000.0,https://www.sec.gov/Archives/edgar/data/910521/000091052123000042/0000910521-23-000042-index.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052123000042/deck-20230930.htm,85.57,87.19,85.57,86.26,86.26,1817400,1817400,0.69,0.80636,86.1475,"October 02, 23",0.0080636,DECK,2024,Q2,2.8705684825978746,1.9141007914246961,1.083831759701866,42.5920888866909,128.4563204477213,171.0484093344122,84.3370643442172,86.71134499019502,0.5339456565440097,0.20571074276472265,0.21459428321276447,0.16351850478108484,0.23801089976399492,0.06268033405265096,0.0994618774127779,0.1075163356457648,0.7619891002360051,1.0431846209325206,0.20571074276472265,0.08813940368603769,0.13986062290753315,0.0,0.12269975828341148,222.1730959446093,-0.014872464830245192,1.5868115401113012,2.1130684677013587,1.067146464011005,0.7006272613625725,2.164120503418888,0.38332257340883885,-0.023907392467954876,-0.19488302408666588,5.269684862919852,0.0,-0.0034197051580400163,8.15158007498661,-0.014872464830245192,0.0,-0.13982923906530856,-0.13982923906530856,0.0,7.454622495306747,7.454622495306747,12.25563759550951,18.737386346452197,-439.64835008870494,-3583.8287305838244,-3583.8287305838244,0.10278069711485063,12.25563759550951,0.0,53.95924836353528,7.454622495306747
DECK,DECK,USD,0000910521,2023-08-03,2023-08-03 12:15:49,2024,Q1,1046889000.0,0.0,1046889000.0,300721000,740553000.0,86996000.0,2175159000.0,507960000,13990000.0,36904000,50894000,0,70585000,43304000,672743000,0,2847902000.0,523014000.0,51234000.0,35651000,32961000.0,125905000.0,735804000.0,209367000,0,0,100610000,309977000,0.0,260601000.0,1045781000.0,0.0,261000.0,1609535000.0,-47334000.0,239659000.0,1802121000.0,1802121000.0,2847902000.0,0,2847902000.0,0,260601000,-786288000.0,https://www.sec.gov/Archives/edgar/data/910521/000091052123000035/0000910521-23-000035-index.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052123000035/deck-20230630.htm,86.84,88.3,86.33,87.94,87.94,2974284,2974284,1.1,1.27,87.3525,"June 30, 23",0.0127,DECK,2024,Q1,2.956166316029812,1.9497121516055906,1.4227824257546846,40.04920160227052,202.35715782091103,242.40635942318153,142.91431746349815,99.49204195968338,0.51262002601396,0.10467141468294192,0.12039817044026925,0.09404090909763521,0.2189174573521459,0.02231537461612092,0.03526511260897576,0.03349087021530251,0.781082542647854,1.150248812485863,0.10467141468294192,0.09150630885472885,0.14460793698092414,0.0,0.12633840139388633,70.38407960199005,0.48066584548792984,1.5803056509524056,2.247235809936785,0.6297479608576444,0.44475817395919,1.3304020001574928,0.23729433105493097,0.797897955283776,0.6021402637110644,6.668507548251481,0.0,0.1853561234168552,0.7546582363366384,0.48066584548792984,0.0,4.07594689574385,4.07594689574385,0.0,7.66080668279211,7.66080668279211,20.428950074801232,54.30867871978852,146.04570612503966,110.21459500886142,110.21459500886142,-1.7880876295477537,20.428950074801232,0.0,156.6923732383348,7.66080668279211
DECK,DECK,USD,0000910521,2023-05-26,2023-05-26 13:38:57,2023,Q4,981795000.0,0.0,981795000.0,321980000,532852000.0,94095000.0,1910253000.0,479981000,13990000.0,37457000,51447000,0,72592000,41930000,645950000,0,2556203000.0,265605000.0,50765000.0,30476000,71914000.0,150534000.0,497380000.0,195723000,-56888000,56888000,97367000,293090000,0.0,246488000.0,790470000.0,0.0,262000.0,1571574000.0,-39035000.0,232932000.0,1765733000.0,1765733000.0,2556203000.0,0,2556203000.0,0,246488000,-735307000.0,https://www.sec.gov/Archives/edgar/data/910521/000091052123000016/0000910521-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052123000016/deck-20230331.htm,74.95,75.74,74.42,74.93,74.93,2928000,2928000,-0.02500005,-0.02668446,75.01,"March 31, 23",-0.0002668446,DECK,2023,Q4,3.840630905947163,2.7693132011741524,1.9739334110740279,36.60846594935893,121.28557446453365,157.89404041389258,60.455914598523535,97.43812581536906,0.5004832162876104,0.13380859076444185,0.14510132382313146,0.11595548598925429,0.2008654164272406,0.035907555072895225,0.05198237785667482,0.05144638465764177,0.7991345835727595,1.0843946789527847,0.13380859076444185,0.09642739641569938,0.1395952842247384,0.0,0.12249549130040885,537.6598984771574,0.24154928434649964,1.4476724397176697,2.4584477296726504,1.4886880894561474,0.7420503254186903,1.6491715297063843,0.3096667205225876,0.37727802701949154,0.21907712974932197,6.221294958558285,0.0,0.0752162471843966,0.580678210920573,0.24154928434649964,0.0,2.3848033325322437,2.3848033325322437,0.0,6.6968523327139495,6.6968523327139495,14.938461818333417,32.20732009979627,342.02566048650687,198.60684862023214,198.60684862023214,-0.4812850241541794,14.938461818333417,0.0,86.36650929509896,6.6968523327139495
